date,nifty_nav,vixgate_nav,options_nav,straddle_nav,combo_70_20_10,combo_80_20,combo_50_50
2022-02-18,0.9801767616045374,0.9866243139882183,0.9462910783972098,0.9801767616045374,0.9779129116316486,0.9785576668700166,0.966457696192714
2022-02-21,0.9762251231611158,0.9866243139882183,0.942476052015703,0.9762251231611158,0.9767547425110051,0.9777946615937152,0.9645501830019606
2022-02-22,0.9697316972575778,0.9866243139882183,0.9362071102886081,0.9697316972575778,0.9748516115752323,0.9765408732482962,0.9614157121384133
2022-02-23,0.9680892535513329,0.9866243139882183,0.9346214474909667,0.968089253551333,0.9743702346450795,0.9762237406887679,0.9606228807395925
2022-02-24,0.9218329436841933,0.9866243139882183,0.8899642641527319,0.9218329436841934,0.9608131669907186,0.967292304021121,0.9382942890704751
2022-02-25,0.9451199741854213,0.9866243139882183,0.9124462389034926,0.9451199741854213,0.9676382649909935,0.9717886989712731,0.9495352764458554
2022-02-28,0.9528076124639558,0.9866243139882183,0.9198681078988498,0.952807612463956,0.9698914026179184,0.9732730727703445,0.953246210943534
2022-03-02,0.942144139228519,0.9866243139882183,0.9095732815137569,0.9421441392285191,0.9667660900173561,0.9712141074933259,0.9480987977509876
2022-03-03,0.9360224849235813,0.9866243139882183,0.9036632588722165,0.9360224849235813,0.9649719200585543,0.9700321029650179,0.9451437864302175
2022-03-04,0.921685398562424,0.9866243139882183,0.8898218198122206,0.9216853985624242,0.9607699236104393,0.9672638151530186,0.9382230669002194
2022-03-07,0.9000011967610327,0.9866243139882183,0.8688872623827719,0.9000011967610329,0.9544145919444106,0.963076903667129,0.9277557881854951
2022-03-08,0.9085285069586113,0.9866243139882183,0.8771197750057858,0.9085285069586114,0.9569138254887711,0.9647234061917317,0.931872044497002
2022-03-09,0.9273589323473205,0.9866243139882183,0.8952992139047351,0.9273589323473205,0.9624327558074319,0.9683592939715215,0.9409617639464767
2022-03-10,0.9415172802320121,0.9866243139882183,0.9089680936547462,0.9415172802320121,0.9665823665459033,0.9710930699215238,0.9477962038214822
2022-03-11,0.9435341550058187,0.9909401187597212,0.9109152430664231,0.9435341550058187,0.9701945472456713,0.9749351436210615,0.9509276809130722
2022-03-14,0.9571989497757071,0.9879149686841239,0.9241076323225268,0.9571989497757071,0.9720818995209628,0.9751535014118043,0.9560113005033253
2022-03-15,0.9453809345772851,0.9735770135754358,0.9126981776356778,0.9453809345772851,0.9585816384876692,0.9614012463874841,0.9431375956055568
2022-03-16,0.9631021951921677,0.9729279622330522,0.929806796687576,0.9631021951921677,0.9633211524198687,0.9643037291239569,0.9513673794603141
2022-03-17,0.9807866664864138,0.9859144722466999,0.9468798982621556,0.9807866664864138,0.9775947768737625,0.978107557449791,0.9663971852544277
2022-03-21,0.9711727970011828,0.9643773235461748,0.9375983897841779,0.9711727970011828,0.9597010841392762,0.9590215367937753,0.9509878566651764
2022-03-22,0.9824007425237341,0.9746363393155624,0.9484381740893345,0.982400742523734,0.970173146591134,0.9693967062703167,0.9615372567024485
2022-03-23,0.9784378013372254,0.9800233353878062,0.9446122357117839,0.9784378013372251,0.9727825620475437,0.9729411154526018,0.9623177855497951
2022-03-24,0.9771385399382427,0.9856280762970364,0.9433578910685274,0.9771385399382425,0.9763250856154553,0.9771740392513346,0.9644929836827819
2022-03-25,0.9731812501232775,0.9867606561773716,0.9395374086889986,0.9731812501232773,0.9759580660742876,0.977316006679697,0.9631490324331851
2022-03-28,0.977095988434856,0.9907267640113535,0.9433168106128336,0.9770959884348558,0.9798816957739999,0.9812447733316495,0.9670217873120935
2022-03-29,0.9829567931591366,0.9890553800169792,0.9489750015025422,0.9829567931591364,0.9804294456283076,0.9810393043140918,0.9690151907597607
2022-03-30,0.9927691255156322,0.9915715054490951,0.9584481117934045,0.992769125515632,0.9850665887246108,0.984946826717957,0.9750098086212498
2022-03-31,0.990868491697692,0.99866897892335,0.9566131847724122,0.9908684916976918,0.9894777713705968,0.9902578200931624,0.9776410818478811
2022-04-01,1.002538906368741,1.0369471450094496,0.967880141628573,1.0025389063687409,1.0196929204692036,1.0231337443332742,1.0024136433190114
2022-04-04,1.024265770484726,1.0837440945468642,0.9888558864940691,1.0242657704847256,1.0588186205300913,1.064766452936305,1.0362999905204666
2022-04-05,1.0188191780512255,1.090504575512758,0.9691081422162968,1.018819178051225,1.0590567491073126,1.0662252888534658,1.0298063588645274
2022-04-06,1.010323061208343,1.089490357428558,0.9610265746653135,1.0103230612083427,1.0558808712538876,1.0637976008759091,1.0252584660469357
2022-04-07,1.0007858730781736,1.0751643082699283,0.9519547326054939,1.0007858730781731,1.043084549617866,1.0505223931370413,1.013559520437711
2022-04-08,1.0090010835119794,1.1068725366457404,0.9597690999563815,1.0090010835119791,1.0676647039944926,1.0774518493078686,1.033320818301061
2022-04-11,1.0027942153890614,1.1218860452580406,0.9538650822806559,1.002794215389061,1.076372669675666,1.0882818526625635,1.0378755637693482
2022-04-12,0.9945875374181742,1.113912147827965,0.9460588310699685,0.9945875374181737,1.0684090234353867,1.0803414844763657,1.0299854894489666
2022-04-13,0.991486929042487,1.1169787858942453,0.9431095100447693,0.9914869290424865,1.0696557450391744,1.08220493072435,1.0300441479695073
2022-04-18,0.9743528570121,1.1129410680860836,0.9268114572875275,0.9743528570120994,1.061856324818974,1.0757151459263723,1.0198762626868056
2022-04-19,0.9621547593745727,1.0846295240144337,0.9475116145417234,0.9621547593745722,1.0449584656559057,1.0572059421198916,1.0160705692780785
2022-04-20,0.9722479981401447,1.0824602649664046,0.9574512431363362,0.9722479981401443,1.046437233917765,1.0574584606003907,1.0199557540513704
2022-04-21,0.9867750149096479,1.1041043852439762,0.9717571715533967,0.9867750149096475,1.0659020054724275,1.0776349425058602,1.0379307783986864
2022-04-22,0.9742563404510326,1.0804575366250402,0.9594290202527525,0.9742563404510323,1.045631713733182,1.0562518333505826,1.0199432784388964
2022-04-25,0.9618880367999585,1.0501200457867872,0.9472489512488956,0.9618880367999582,1.0207226259805262,1.0295458268792088,0.9986844985178414
2022-04-26,0.9758932435969406,1.0487198857257383,0.9610410111799043,0.9758932435969404,1.023901446603692,1.0311841108165714,1.0048804484528213
2022-04-27,0.9666794025680275,1.0487198857257383,0.951967396665841,0.9666794025680273,1.0211653395979878,1.0293693879137589,1.0003436411957896
2022-04-28,0.9784037822967573,1.0487198857257383,0.9635133417001825,0.9784037822967571,1.0246469665777291,1.0316785769206271,1.0061166137129605
2022-04-29,0.9703189966532799,1.0487198857257383,0.955551599346744,0.9703189966532797,1.0222461395426936,1.0300862284499395,1.0021357425362412
2022-05-02,0.968421133115508,1.0487198857257383,0.9536826196141872,0.9684211331155078,1.021682557242405,1.0297124325034281,1.0012012526699627
2022-05-04,0.9462092483476386,1.0487198857257383,0.9318087800957929,0.9462092483476384,1.0150866008619395,1.0253376645997492,0.9902643329107657
2022-05-05,0.9464958061282587,1.0487198857257383,0.9320909767203267,0.9464958061282583,1.0151716959649082,1.025394103924656,0.9904054312230325
2022-05-06,0.9310978132738085,1.0487198857257383,0.916927327704335,0.9310978132738083,1.0105991668762648,1.0223613741214577,0.9828236067150367
2022-05-09,0.9248909451508905,1.0487198857257383,0.9108149226269893,0.9248909451508903,1.008755999048504,1.0211388931059884,0.9797674041763638
2022-05-10,0.9213847123529452,1.0487198857257383,0.9073620515925002,0.9213847123529451,1.0077148015618114,1.0204483188990907,0.9780409686591192
2022-05-11,0.9172458583757427,1.0487198857257383,0.9032861873138255,0.9172458583757425,1.0064857433083563,1.0196331460433556,0.9760030365197818
2022-05-12,0.896872220716421,1.0487198857257383,0.8832226184081121,0.8968722207164209,1.0004356657612814,1.0156204322622129,0.9659712520669252
2022-05-13,0.8954056343952667,1.0487198857257383,0.881778352234212,0.8954056343952665,1.000000153894386,1.0153315790274329,0.9652491189799751
2022-05-16,0.8988182317235198,1.0487198857257383,0.8851390128480782,0.8988182317235198,1.0010135457499845,1.0160037111502063,0.9669294492869083
2022-05-17,0.9224768676065378,1.0487198857257383,0.9084375852086667,0.9224768676065378,1.008039123810404,1.020663425622324,0.9785787354672024
2022-05-18,0.9213988961874074,1.0487198857257383,0.9073760195615416,0.9213988961874076,1.007719013539066,1.020451112492899,0.9780479526436399
2022-05-19,0.896951672351651,1.0487198857257383,0.8833008608596942,0.896951672351651,1.000459259415121,1.0156360807525293,0.9660103732927162
2022-05-20,0.9228655379141651,1.0487198857257383,0.9088203402978208,0.9228655379141653,1.0081545418589977,1.0207399766401548,0.9787701130117795
2022-05-23,0.9199464937007154,1.0487198857257383,0.9059457213566825,0.9199464937007155,1.007287713649425,1.020165052851927,0.9773328035412103
2022-05-24,0.9148658552774613,1.0487198857257383,0.8765975313849156,0.9148658552774614,1.0009100118127463,1.0142954148575738,0.9626587085553269
2022-05-25,0.9092291662188047,1.0487198857257383,0.8711966218575793,0.9092291662188049,0.9992661610014132,1.0132152329521065,0.9599582537916588
2022-05-26,0.9174189454806647,1.0487198857257383,0.8790438272616508,0.9174189454806648,1.0016545800084136,1.0147846740329207,0.9638818564936945
2022-05-27,0.9277617864894101,1.0552894314466916,0.8889540330513543,0.9277617864894102,1.0092695872718962,1.0220223517676241,0.972121732249023
2022-05-30,0.9452901801989682,1.0545859051590605,0.9057492239160101,0.9452901801989683,1.0138889964144413,1.0248185689104503,0.9801675645375353
2022-05-31,0.9409300916475166,1.0557593009658424,0.9015715154150595,0.9409300916475167,1.0134388229238533,1.0249217438556857,0.9786654081904509
2022-06-01,0.937423803443968,1.0506887182552247,0.8982118932739286,0.937423803443968,1.00886686177784,1.0201933532589655,0.9744503057645766
2022-06-02,0.9433951977525714,1.050991212972106,0.9039335075189592,0.9433951977525714,1.0108200703595234,1.0215796718814767,0.9774623602455326
2022-06-03,0.9409159078130545,1.0402636818450264,0.9015579248824108,0.9409159078130545,1.0025877530493061,1.0125225304525032,0.9709108033637186
2022-06-06,0.9400790615797822,1.0403123828256644,0.9007560834561477,0.9400790615797823,1.0023777908271732,1.0124011229517609,0.970534233140906
2022-06-07,0.9313871413345969,1.0234473769823245,0.8924277413435073,0.931387141334597,0.9880374262897883,0.9972434498545609,0.9579375591629159
2022-06-08,0.9279773696921155,1.0153260375515665,0.8891605985300082,0.9279773696921156,0.9813580829613098,0.9900929497472548,0.9522433180407873
2022-06-09,0.9348905484467704,1.0214091103727165,0.8957846029076939,0.9348905484467706,0.9876323526871175,0.9962842088797119,0.9585968566402052
2022-06-10,0.9192145856802223,0.9964211150739336,0.8807643568421433,0.9192145856802225,0.9655691104882045,0.9732897634275754,0.9385927359580384
2022-06-13,0.8949659355269373,0.9567933313117613,0.857530014079029,0.8949659355269374,0.9307579282867325,0.9369406678652148,0.907161672695395
2022-06-14,0.8925659864114434,0.9548797446491376,0.8552304534844833,0.8925659864114436,0.9287185105924374,0.9349498864162067,0.9050550990668105
2022-06-15,0.8902994539888599,0.9548797446491376,0.853058728837663,0.8902994539888601,0.9280575124208149,0.9345155414868426,0.9039692367434002
2022-06-16,0.8714888084005532,0.9548797446491376,0.8350349219687693,0.8714888084005534,0.9225716864882055,0.9309107801130638,0.8949573333089534
2022-06-17,0.8676818893931292,0.9548797446491376,0.8313872442411113,0.8676818893931293,0.9214614590419316,0.9301812445675323,0.8931334944451245
2022-06-20,0.8708959684445143,0.9548797446491376,0.8344668801744751,0.8708959684445143,0.9223987941337429,0.9307971717542051,0.8946733124118064
2022-06-21,0.8872725904712557,0.9548797446491376,0.8501584773176557,0.8872725904712557,0.9271747757650531,0.9339354911828411,0.9025191109833967
2022-06-22,0.8744787717863143,0.9548797446491376,0.8378998168686826,0.8744787717863144,0.9234436618067643,0.9314837590930465,0.8963897807589101
2022-06-23,0.8826118157103253,0.9548797446491376,0.84569266014216,0.8826118157103253,0.9258155348538609,0.933042327747742,0.9002862023956488
2022-06-24,0.8907022527253462,0.9548797446491376,0.8534446787296737,0.8907022527253462,0.9281749822728657,0.9345927314652447,0.9041622116894057
2022-06-27,0.898236694510568,0.9548797446491376,0.8606639590549686,0.8982366945105679,0.9303722825164469,0.9360365875303037,0.9077718518520531
2022-06-28,0.899266463054768,0.9548797446491376,0.861650652960459,0.8992664630547678,0.9306725981519649,0.9362339263114018,0.9082651988047983
2022-06-29,0.8963672540473239,0.9548797446491376,0.8588727162342887,0.8963672540473236,0.9298270899059865,0.9356783389661678,0.9068762304417132
2022-06-30,0.8952978150911123,0.9548797446491376,0.8578480113077969,0.8952978150911121,0.9295152050250669,0.9354733979808694,0.9063638779784673
2022-07-01,0.8936978674826509,0.9548797446491376,0.8563149886074392,0.8936978674826506,0.9290486057241493,0.9351667934407979,0.9055973666282884
2022-07-04,0.8984239100443489,0.9646546480545471,0.8608433434683254,0.8984239100443485,0.9372693133362829,0.9438923871373027,0.9127489957614363
2022-07-05,0.8970338942670493,0.9640233136628183,0.8471272113676449,0.8970338942670489,0.9339451512642067,0.9406440932037836,0.9055752625152316
2022-07-06,0.907186694056242,0.9742200616731878,0.8567151578521202,0.9071866940562417,0.9440157441472797,0.9507190809089742,0.915467609762654
2022-07-07,0.9153055541457907,0.9753798415330847,0.864382323330592,0.9153055541457905,0.9471729091538569,0.953180337892586,0.9198810824318383
2022-07-08,0.9202811989506622,0.9770651110248447,0.8690811470152318,0.920281198950662,0.9497899270155039,0.955468318222922,0.9230731290200382
2022-07-11,0.9200202385587983,0.984877571713025,0.8688347052135899,0.9200202385587981,0.9551832650977155,0.9616689984131379,0.9268561384633074
2022-07-12,0.911073064698896,0.973054232795635,0.8603853093880803,0.9110730646988958,0.9443223313044502,0.950520448114124,0.9167197710918576
2022-07-13,0.9058733042284005,0.9786886407633204,0.8554748387633893,0.9058733042284003,0.9467643467098422,0.9540458803633342,0.9170817397633548
2022-07-14,0.9042847147686295,0.9792189645672839,0.8539746308362814,0.9042847147686294,0.946676672841218,0.9541700978210833,0.9165967977017826
2022-07-15,0.9105567952867119,0.9851120906494021,0.8598977627410104,0.9105567952867117,0.9526136955314548,0.9600692250677236,0.9225049266952062
2022-07-18,0.9235661971743585,0.9968198371271738,0.8721833836223126,0.9235661971743585,0.9645671824309202,0.9718925464262015,0.9345016103747432
2022-07-19,0.927086613806766,1.0015214034437,0.8755079410818726,0.9270866138067659,0.9688752320076413,0.9763187109713346,0.9385146722627864
2022-07-20,0.9373159841398137,1.0131301076523866,0.8851681980907361,0.9373159841398134,0.9799563133887993,0.9875377257400565,0.9491491528715614
2022-07-21,0.9421044688165076,1.0212069953073961,0.8896902743431155,0.9421044688165073,0.9869933984654512,0.9949036511145399,0.9554486348252558
2022-07-22,0.9485836000743765,1.0242216560775048,0.8958089376730538,0.9485836000743764,0.9909753067963019,0.9985391123966145,0.9600152968752793
2022-07-25,0.9435654037661183,1.0153107545081743,0.8910699298475093,0.9435654037661182,0.9832880545018358,0.9904625895760413,0.9531903421778418
2022-07-26,0.935216776639402,0.9995781727074392,0.8831857804727722,0.9352167766394017,0.9698635546537021,0.9762996942605058,0.9413819765901057
2022-07-27,0.9441781897393698,1.0153517274845085,0.8916486233350166,0.9441781897393695,0.9834937528800963,0.9906111066546102,0.9535001754097625
2022-07-28,0.9605065534855776,1.0296567996826285,0.9070685548837834,0.9605065534855773,0.9982241261031544,1.0051391507228593,0.9683626772832059
2022-07-29,0.9734791106469846,1.0508547538166813,0.919319380903495,0.9734791106469842,1.0168101149170745,1.0245476792340438,0.9850870673600881
2022-08-01,0.9837936393924088,1.0682801145269545,0.929060058517268,0.9837936393924086,1.031987455811563,1.0404361033250171,0.9986700865221112
2022-08-02,0.9840999215678279,1.074635262818392,0.9293493006148215,0.9840999215678277,1.0365245362526216,1.0455780703776778,1.0019922817166067
2022-08-03,0.9865225869807027,1.0724859922927552,0.931637180491381,0.9865225869807024,1.0357198894012751,1.0443162299324804,1.002061586392068
2022-08-04,0.9861736424906902,1.0724859922927552,0.9313076496067226,0.98617364249069,1.0356190887753425,1.0442503237555487,1.001896820949739
2022-08-05,0.9870530402273492,1.0724859922927552,0.9321381218520859,0.9870530402273489,1.0358731229980809,1.0444164182046214,1.0023120570724204
2022-08-08,0.9942924471746356,1.0724859922927552,0.9389747627620944,0.9942924471746353,1.0379643918748112,1.045783746386623,1.0057303775274247
2022-08-10,0.9948399653471194,1.0724859922927552,0.9394918196376412,0.9948399653471192,1.0381225550671689,1.0458871577617324,1.0059889059651983
2022-08-11,1.0018893310748531,1.0724859922927552,0.9461489923141821,1.001889331074853,1.0401589261752504,1.0472185922970405,1.0093174923034687
2022-08-12,1.0041105417138814,1.0724859922927552,0.9482466253986462,1.0041105417138811,1.0408005738560462,1.0476381189139334,1.0103663088457007
2022-08-16,1.0113215809922433,1.0850029901390827,0.955056476881385,1.0113215809922431,1.0516455465728594,1.059013687487543,1.020029733510234
2022-08-17,1.0180730861962701,1.099502131137608,0.9614323605715932,1.01807308619627,1.0637452725302714,1.071888177024405,1.0304672458546007
2022-08-18,1.01876809408492,1.0995836839002942,0.9620887015397029,1.0187680940849198,1.0640031284466385,1.072084687428176,1.0308361927199985
2022-08-19,1.0075316160994499,1.0793637005179781,0.951477367539662,1.0075316160994499,1.0466032254804623,1.0537864339223149,1.01542053402882
2022-08-22,0.9923407293903899,1.0772049731169422,0.9371316292366934,0.9923407293903898,1.0407038799682373,1.0491903043408923,1.0071683011768178
2022-08-23,0.9972654010401626,1.0772049731169422,0.9417823156692078,0.9972654010401625,1.0421264844197176,1.0501204416273953,1.0094936443930749
2022-08-24,0.998822741739634,1.0772049731169422,0.9432530133678388,0.9988227417396339,1.042576358029391,1.0504145811671215,1.0102289932423905
2022-08-25,0.9941420763670945,1.0772049731169422,0.9388327578683247,0.9941420763670944,1.041224240392234,1.0495305300672186,1.0080188654926334
2022-08-26,0.9962101459184133,1.0772049731169422,0.940785769904012,0.9962101459184132,1.0418216497545034,1.049921132474356,1.0089953715104771
2022-08-29,0.9822532528075681,1.0514851945736874,0.9276053716872789,0.982253252807568,1.0197860358197939,1.0267092299964058,0.9895452831304832
2022-08-30,1.007579929785587,1.0498028182623695,0.9515229932829807,1.0075799297855867,1.0259245644188137,1.0301468532664917,1.0006629057726752
2022-09-01,0.9952967291412863,1.0498028182623695,0.9399231712751649,0.9952967291412861,1.0223762799528204,1.0278268888649285,0.9948629947687673
2022-09-02,0.9951065771105269,1.0498028182623695,0.9397435983954971,0.9951065771105266,1.0223213501738109,1.027790974288995,0.9947732083289333
2022-09-05,1.0022751756967088,1.0498028182623695,0.9465133703835316,1.0022751756967088,1.024392164430036,1.029144928686602,0.9981580943229506
2022-09-06,1.0016964087639253,1.0498028182623695,0.9459668032795079,1.0016964087639253,1.024224974315953,1.0290356152657971,0.9978848107709387
2022-09-07,0.9999263105475203,1.0498028182623695,0.9442951848763536,0.9999263105475203,1.0237136408136815,1.0287012915851663,0.9970490015693616
2022-09-08,1.0098180945392459,1.0498028182623695,0.9536366372360867,1.0098180945392459,1.0265711096848007,1.030569582057113,1.001719727749228
2022-09-09,1.0117811150665788,1.0498236771276166,0.9554904446739156,1.0117811150665788,1.027152774430773,1.0309570306368763,1.0026570609007661
2022-09-12,1.017624854865022,1.0561208480441475,0.9610090666914909,1.017624854865022,1.033248892455704,1.0370984917736161,1.0085649573678193
2022-09-13,1.0252104360221526,1.0639343849385028,0.968172622331151,1.0252104360221526,1.0409096375253977,1.0447820324170323,1.0160535036348268
2022-09-14,1.0214488387982834,1.0674037407601618,0.9646203024166977,1.0214488387982836,1.0422515628952813,1.0468470530914689,1.0160120215884296
2022-09-15,1.0142803510233083,1.0673371960062819,0.9578506350748637,1.0142803510233085,1.040134199321701,1.045439883819998,1.0125939155405728
2022-09-16,0.9946186753672671,1.047909846185987,0.9392828411756972,0.9946186753672673,1.0208553281020574,1.026184445183929,0.9935963436808422
2022-09-19,0.9998043074089038,1.0466523543705637,0.9441799694098534,0.9998043074089039,1.0214730726822558,1.0261578773784215,0.9954161618902085
2022-09-20,1.0108109629516027,1.0466523543705637,0.9545742671905291,1.0108109629516029,1.0246525977926608,1.0282367369345566,1.0006133107805464
2022-09-21,1.0052565512139477,1.0351710518087105,0.9493288764018656,1.005256551213948,1.0150111666678656,1.0180026167273415,0.992249964105288
2022-09-22,1.000232703534146,1.0335147781258167,0.9445845316201072,1.0002327035341463,1.0124005213655078,1.0157287288246748,0.9890496548729619
2022-09-23,0.983073034115003,1.019584274906206,0.9283795442768956,0.9830730341150031,0.9976922047012237,1.001343328780344,0.9739819095915508
2022-09-26,0.9654255737638068,1.0187686074862812,0.911713904360084,0.965425573763807,0.9920233634887945,0.9973576668610417,0.9652412559231827
2022-09-27,0.9649206070947097,1.0187686074862812,0.9112370316254418,0.9649206070947098,0.9918774922749564,0.9972622923141132,0.9650028195558615
2022-09-28,0.9564783444983012,1.0187686074862812,0.9032644562114744,0.9564783444983014,0.989438750932522,0.9956677772313197,0.9610165318488778
2022-09-29,0.9541805633154181,1.0187686074862812,0.9010945126026221,0.9541805633154183,0.9887749840924632,0.9952337885095492,0.9599315600444516
2022-09-30,0.9698537003961943,1.0187686074862812,0.9158956711691769,0.9698537003961946,0.9933025295138518,0.9981940202228602,0.967332139327729
2022-10-03,0.9581094854614589,1.0187686074862812,0.9048048482794869,0.958109485461459,0.9899099434424402,0.9959758556449222,0.961786727882884
2022-10-04,0.9800632909288395,1.0187686074862812,0.925537248831292,0.9800632909288397,0.9962518040995393,1.0001223357552833,0.9721529281587866
2022-10-06,0.9833255728551549,1.0187686074862812,0.9286180329673169,0.9833255728551551,0.9971941891193759,1.0007384925824883,0.973693320226799
2022-10-07,0.9823525396488039,1.010428156470068,0.9276991346827234,0.982352539648804,0.9910747904304728,0.9938823521125989,0.9690636455763957
2022-10-10,0.9781739598539863,1.0022872405886734,0.9237530311166443,0.9781739598539865,0.9841690706207988,0.9865803986942675,0.9630201358526589
2022-10-11,0.9635674914492532,1.0014854107962023,0.9099591968739134,0.9635674914492535,0.9793883760770498,0.9831801680117445,0.9557223038350579
2022-10-12,0.9715132090282765,1.0014854107962023,0.9174628526644593,0.9715132090282768,0.9816836789930613,0.9846808991698537,0.9594741317303308
2022-10-13,0.9653148733682773,1.0014854107962023,0.9116093628060118,0.9653148733682775,0.9798931474553719,0.9835102011981641,0.9565473868011071
2022-10-14,0.9750364513464559,1.0014854107962023,0.9207900786021262,0.9750364513464561,0.9827014484124126,0.985346344357387,0.9611377446991642
2022-10-17,0.9821908660981756,1.0026054394337154,0.9275464558765256,0.9821908660981759,0.9855521853887236,0.9875936427222773,0.9650759476551205
2022-10-18,0.9921279718734562,1.0076413553284906,0.9369307085321702,0.9921279718734564,0.9919478876237232,0.9934992259692266,0.9722860319303304
2022-10-19,0.9935634202455177,1.005640553247249,0.9382862954105013,0.9935634202455179,0.9909619883797265,0.9921697016798994,0.9719634243288752
2022-10-20,0.9964965928878264,1.0036292721407543,0.9410562803317167,0.9964965928878265,0.9904014058536541,0.9911146737789467,0.9723427762362356
2022-10-21,0.9971973629592266,1.0036292721407543,0.9417180629022406,0.9971973629592267,0.9906038393748988,0.9912470302930514,0.9726736675214974
2022-10-24,1.0059600915655162,1.0115049669278267,0.9499932751273963,1.0059600915655165,0.9986481410315097,0.9992026285677406,0.9807491210276115
