entry_date,exit_date,entry_spot,strike,entry_prem,exit_prem,exit_reason,pnl_pct,gates
2013-02-01,2013-03-05,97.7699966430664,97.7699966430664,5.043402150637533,6.9499969482421875,expiry,-0.019500816846349613,vix_ok+vrp_ok+atr_ok+mom_ok
2013-03-01,2013-04-02,90.68000030517578,90.68000030517578,4.943786680949799,6.510002136230469,expiry,-0.01727189512582384,vix_ok+vrp_ok+atr_ok+mom_ok
2013-04-01,2013-04-17,97.06999969482422,97.06999969482422,4.295372702388562,8.590745404777124,stop,-0.04425025977019336,vix_ok+vrp_ok+atr_ok+mom_ok
2013-06-03,2013-07-02,93.44999694824219,93.44999694824219,5.332658412819804,6.150001525878906,expiry,-0.008746315032110624,vix_ok+vrp_ok+atr_ok+mom_ok
2013-07-01,2013-07-18,97.98999786376953,97.98999786376953,5.005329670913781,10.010659341827562,stop,-0.05108000591930244,vix_ok+vrp_ok+atr_ok+mom_ok
2013-08-01,2013-08-27,107.88999938964844,107.88999938964844,5.53575547350804,2.7382058282977724,profit_target,0.025929647428273875,vix_ok+vrp_ok+atr_ok+mom_ok
2013-10-01,2013-10-30,102.04000091552734,102.04000091552734,5.303436199963812,5.2700042724609375,expiry,0.0003276355076726328,vix_ok+vrp_ok+atr_ok+mom_ok
2013-11-01,2013-11-22,94.61000061035156,94.61000061035156,4.639660575613142,2.127212878231248,profit_target,0.02655583639333578,vix_ok+vrp_ok+atr_ok+mom_ok
2013-12-02,2014-01-02,93.81999969482422,93.81999969482422,4.383739810090113,1.6200027465820312,profit_target,0.029457866899359506,vix_ok+vrp_ok+atr_ok+mom_ok
2014-01-02,2014-01-31,95.44000244140625,95.44000244140625,4.450685468422897,2.117179901847705,profit_target,0.024449973877649547,vix_ok+vrp_ok+atr_ok+mom_ok
2014-03-03,2014-04-01,104.91999816894531,104.91999816894531,5.051472548307302,5.180000305175781,expiry,-0.0012250072351461523,vix_ok+vrp_ok+atr_ok+mom_ok
2014-04-01,2014-04-25,99.73999786376953,99.73999786376953,4.507217844669292,2.046157346647334,profit_target,0.02467475988302518,vix_ok+vrp_ok+atr_ok+mom_ok
2014-05-01,2014-06-02,99.41999816894531,99.41999816894531,4.22626192295769,3.0500030517578125,expiry,0.011831209946323374,vix_ok+vrp_ok+atr_ok+mom_ok
2014-06-02,2014-07-01,102.47000122070312,102.47000122070312,3.670879982489069,2.8699951171875,expiry,0.007815798338643501,vix_ok+vrp_ok+atr_ok+mom_ok
2014-07-01,2014-07-31,105.33999633789062,105.33999633789062,3.9472591018258,7.1699981689453125,expiry,-0.03059368880916031,vix_ok+vrp_ok+atr_ok+mom_ok
2015-07-01,2015-07-27,56.959999084472656,56.959999084472656,4.467969026320002,8.935938052640005,stop,-0.07844046871724712,vix_ok+vrp_ok+atr_ok+mom_ok
2015-11-02,2015-12-02,46.13999938964844,46.13999938964844,4.441431399702594,6.200000762939453,expiry,-0.038113770838744225,vix_ok+vrp_ok+atr_ok+mom_ok
2016-06-01,2016-06-28,49.0099983215332,49.0099983215332,4.506416885123485,1.67186489536817,profit_target,0.05783619846626105,vix_ok+vrp_ok+atr_ok+mom_ok
2016-08-01,2016-08-18,40.060001373291016,40.060001373291016,4.071097266711792,8.142194533423584,stop,-0.10162499069273853,vix_ok+vrp_ok+atr_ok+mom_ok
2016-09-01,2016-10-03,43.15999984741211,43.15999984741211,4.089259870267497,5.650001525878906,expiry,-0.0361617623060532,vix_ok+vrp_ok+atr_ok+mom_ok
2016-11-01,2016-12-02,46.66999816894531,46.66999816894531,4.299818369798338,5.010002136230469,expiry,-0.015217137225102664,vix_ok+vrp_ok+atr_ok+mom_ok
2017-01-03,2017-01-27,52.33000183105469,52.33000183105469,3.957154850139336,1.7325429632124774,profit_target,0.042511213626724664,vix_ok+vrp_ok+atr_ok+mom_ok
2017-02-01,2017-02-23,53.880001068115234,53.880001068115234,3.7987692885778443,1.7926153178864794,profit_target,0.03723374036602523,vix_ok+vrp_ok+atr_ok+mom_ok
2017-03-01,2017-03-14,53.83000183105469,53.83000183105469,3.056958437878194,6.113916875756388,stop,-0.056789120079773533,vix_ok+vrp_ok+atr_ok+mom_ok
2017-05-01,2017-05-25,48.84000015258789,48.84000015258789,3.305638509466501,1.406545465023484,profit_target,0.03888396884745688,vix_ok+vrp_ok+atr_ok+mom_ok
2017-07-03,2017-08-02,47.06999969482422,47.06999969482422,3.276529082792603,2.520000457763672,expiry,0.016072416187249697,vix_ok+vrp_ok+atr_ok+mom_ok
2017-08-01,2017-08-23,49.15999984741211,49.15999984741211,3.453585820412492,1.6249777621296957,profit_target,0.03719707209028924,vix_ok+vrp_ok+atr_ok+mom_ok
2017-09-01,2017-10-03,47.290000915527344,47.290000915527344,3.1519196579221926,3.1299972534179688,expiry,0.0004635737804992476,vix_ok+vrp_ok+atr_ok+mom_ok
2017-10-02,2017-10-31,50.58000183105469,50.58000183105469,3.2261881758975015,3.799999237060547,expiry,-0.011344623178932778,vix_ok+vrp_ok+atr_ok+mom_ok
2017-11-01,2017-12-01,54.29999923706055,54.29999923706055,3.2056798553562693,4.060001373291016,expiry,-0.015733361508993526,vix_ok+vrp_ok+atr_ok+mom_ok
2017-12-01,2017-12-21,58.36000061035156,58.36000061035156,3.18842186728725,1.3865655813301245,profit_target,0.030874850361765117,vix_ok+vrp_ok+atr_ok+mom_ok
2018-01-02,2018-02-01,60.369998931884766,60.369998931884766,3.159820548754144,5.430004119873047,expiry,-0.03760449911023424,vix_ok+vrp_ok+atr_ok+mom_ok
2018-02-01,2018-03-05,65.80000305175781,65.80000305175781,3.3701151522182187,3.2300033569335938,expiry,0.002129358492193594,vix_ok+vrp_ok+atr_ok+mom_ok
2018-03-01,2018-04-02,60.9900016784668,60.9900016784668,3.7866660258930125,2.0199966430664062,expiry,0.028966540977327905,vix_ok+vrp_ok+atr_ok+mom_ok
2019-11-01,2019-11-29,56.20000076293945,56.20000076293945,4.441869096635443,1.6703261201724722,profit_target,0.04931571065548167,vix_ok+vrp_ok+atr_ok+mom_ok
2020-01-02,2020-01-30,61.18000030517578,61.18000030517578,4.046828846675968,8.093657693351936,stop,-0.06614627045586349,vix_ok+vrp_ok+atr_ok+mom_ok
2020-09-01,2020-09-08,42.7599983215332,42.7599983215332,3.1216681614551405,6.243336322910281,stop,-0.07300440327386827,vix_ok+vrp_ok+atr_ok+mom_ok
2021-01-04,2021-02-03,47.619998931884766,47.619998931884766,4.610101164531564,8.069999694824219,expiry,-0.07265641763750696,vix_ok+vrp_ok+atr_ok+mom_ok
2021-05-03,2021-05-25,64.48999786376953,64.48999786376953,5.95196948714209,2.973802251399171,profit_target,0.04618029670328231,vix_ok+vrp_ok+atr_ok+mom_ok
2021-06-01,2021-06-30,67.72000122070312,67.72000122070312,5.206365742897059,5.75,expiry,-0.008027676422084037,vix_ok+vrp_ok+atr_ok+mom_ok
2021-07-01,2021-07-29,75.2300033569336,75.2300033569336,5.618087750419974,2.1965711861825987,profit_target,0.04548074453757193,vix_ok+vrp_ok+atr_ok+mom_ok
2021-09-01,2021-10-01,68.58999633789062,68.58999633789062,5.698015211848691,7.290000915527344,expiry,-0.0232101733295939,vix_ok+vrp_ok+atr_ok+mom_ok
2021-10-01,2021-11-01,75.87999725341797,75.87999725341797,6.536822289800796,8.170005798339844,expiry,-0.021523241534717928,vix_ok+vrp_ok+atr_ok+mom_ok
2021-11-01,2021-11-26,84.05000305175781,84.05000305175781,7.099923258910032,14.199846517820063,stop,-0.0844726115540759,vix_ok+vrp_ok+atr_ok+mom_ok
2022-11-01,2022-12-01,88.37000274658203,88.37000274658203,9.551867375163795,7.150001525878906,expiry,0.027179651178383467,vix_ok+vrp_ok+atr_ok+mom_ok
2022-12-01,2022-12-23,81.22000122070312,81.22000122070312,8.512794370502512,3.9322075656591906,profit_target,0.05639727574487799,vix_ok+vrp_ok+atr_ok+mom_ok
2023-01-03,2023-01-27,76.93000030517578,76.93000030517578,7.8039006129193496,3.8292142707884835,profit_target,0.05166627227822138,vix_ok+vrp_ok+atr_ok+mom_ok
2023-02-01,2023-02-24,76.41000366210938,76.41000366210938,6.673605511332376,3.195088306656295,profit_target,0.045524369034954354,vix_ok+vrp_ok+atr_ok+mom_ok
2023-03-01,2023-03-30,77.69000244140625,77.69000244140625,6.543077224487135,3.3199996948242188,expiry,0.04148638728765338,vix_ok+vrp_ok+atr_ok+mom_ok
2023-05-01,2023-05-24,75.66000366210938,75.66000366210938,6.252374722530789,2.8870980883636896,profit_target,0.044478938293422705,vix_ok+vrp_ok+atr_ok+mom_ok
2023-08-01,2023-08-25,81.37000274658203,81.37000274658203,5.307669636076852,2.3614361494856837,profit_target,0.036207857774896365,vix_ok+vrp_ok+atr_ok+mom_ok
2023-09-01,2023-10-03,85.55000305175781,85.55000305175781,5.409619225996302,3.6800003051757812,expiry,0.020217637160972395,vix_ok+vrp_ok+atr_ok+mom_ok
2023-10-02,2023-10-31,88.81999969482422,88.81999969482422,6.5372203792336165,7.8000030517578125,expiry,-0.014217323540452362,vix_ok+vrp_ok+atr_ok+mom_ok
2024-02-01,2024-03-04,73.81999969482422,73.81999969482422,6.005506596364825,4.9199981689453125,expiry,0.01470480129920159,vix_ok+vrp_ok+atr_ok+mom_ok
2024-03-01,2024-03-22,79.97000122070312,79.97000122070312,5.717099432277649,2.727545170733279,profit_target,0.03738344649131275,vix_ok+vrp_ok+atr_ok+mom_ok
2024-04-01,2024-04-24,83.70999908447266,83.70999908447266,5.325908117936315,2.51989537150169,profit_target,0.033520640032537186,vix_ok+vrp_ok+atr_ok+mom_ok
2024-05-01,2024-05-24,79.0,79.0,5.216495670958402,2.383721336041706,profit_target,0.03585790297362906,vix_ok+vrp_ok+atr_ok+mom_ok
2024-06-03,2024-07-03,74.22000122070312,74.22000122070312,5.26517135452454,9.659996032714844,expiry,-0.059213481620967685,vix_ok+vrp_ok+atr_ok+mom_ok
2024-07-01,2024-07-31,83.37999725341797,83.37999725341797,5.236068232482573,5.469993591308594,expiry,-0.0028055332997319257,vix_ok+vrp_ok+atr_ok+mom_ok
2025-01-02,2025-01-28,73.12999725341797,73.12999725341797,4.969787242022591,2.423385483529735,profit_target,0.03482020858921667,vix_ok+vrp_ok+atr_ok+mom_ok
2025-04-01,2025-04-07,71.19999694824219,71.19999694824219,5.006837737255232,10.013675474510464,stop,-0.07032075775080272,vix_ok+vrp_ok+atr_ok+mom_ok
2025-09-02,2025-09-24,65.58999633789062,65.58999633789062,5.170484761084726,2.535615500787056,profit_target,0.04017181593857682,vix_ok+vrp_ok+atr_ok+mom_ok
2025-11-03,2025-12-01,61.04999923706055,61.04999923706055,4.81679622582509,2.099664701761357,profit_target,0.04450665942702079,vix_ok+vrp_ok+atr_ok+mom_ok
2026-01-02,2026-01-29,57.31999969482422,57.31999969482422,3.745489575940571,7.490979151881142,stop,-0.06534350306841985,vix_ok+vrp_ok+atr_ok+mom_ok
